claim_id,claim_date,sale_id,repair_status
CL_7565,25-01-2025,II-33231,Completed
CL_7566,29-07-2025,AV-54438,Pending
CL_7567,15-04-2025,TS-74631,Completed
CL_7568,18-02-2025,HA-3734,Rejected
CL_7569,30-04-2025,PT-1578,Completed
CL_7570,06-01-2025,MA-71723,Pending
CL_7571,30-05-2025,SC-72324,In Progress
CL_7572,21-10-2024,AM-1155,Rejected
CL_7573,13-05-2025,AS-19486,In Progress
CL_7574,26-07-2025,FK-283651,Rejected
CL_7575,02-07-2025,ZT-69502,In Progress
CL_7576,22-12-2024,VJ-8231,Pending
CL_7577,20-07-2025,DW-518581,In Progress
CL_7578,21-07-2025,BM-0561,Rejected
CL_7579,03-07-2025,LJ-06574,Completed
CL_7580,23-03-2025,SN-036765,Pending
CL_7581,22-05-2025,IS-794842,Pending
CL_7582,22-09-2024,RG-556653,Completed
CL_7583,25-07-2025,QE-9468,Completed
CL_7584,30-05-2025,XK-038716,Pending
CL_7585,16-09-2025,KY-037184,Rejected
CL_7586,18-06-2025,CZ-81127,Rejected
CL_7587,28-10-2024,SA-56645,Pending
CL_7588,05-11-2024,TO-08552,Rejected
CL_7589,14-08-2025,NH-67158,Rejected
CL_7590,03-12-2024,GQ-240604,Pending
CL_7591,26-03-2025,GU-12238,Rejected
CL_7592,18-11-2024,DR-20207,In Progress
CL_7593,17-10-2024,PI-69733,Completed
CL_7594,18-11-2024,LZ-466983,In Progress
CL_7595,21-06-2025,UX-658981,In Progress
CL_7596,17-03-2025,UE-006723,Rejected
CL_7597,19-09-2024,ZF-51169,Pending
CL_7598,16-08-2025,LU-74772,Rejected
CL_7599,06-08-2025,FM-26391,Rejected
CL_7600,10-07-2025,FU-608916,In Progress
CL_7601,05-09-2025,TE-58330,Rejected
CL_7602,12-01-2025,BP-407244,In Progress
CL_7603,17-03-2025,LI-17388,Pending
CL_7604,30-09-2024,HP-60947,Completed
CL_7605,12-12-2024,RL-455329,Completed
CL_7606,24-08-2025,HQ-21673,Rejected
CL_7607,29-09-2024,NG-187274,Rejected
CL_7608,28-10-2024,OG-492263,Pending
CL_7609,25-07-2025,IT-1556,Rejected
CL_7610,29-10-2024,RW-5952,Pending
CL_7611,04-02-2025,QO-768929,In Progress
CL_7612,01-06-2025,PR-06508,Completed
CL_7613,07-07-2025,KO-4123,Pending
CL_7614,26-08-2025,SB-2760,Completed
CL_7615,19-10-2024,HK-8980,In Progress
CL_7616,10-11-2024,VQ-76694,Rejected
CL_7617,09-03-2025,VV-74717,Completed
CL_7618,01-04-2025,DK-0732,In Progress
CL_7619,18-06-2025,UW-45298,In Progress
CL_7620,16-12-2024,WT-2477,In Progress
CL_7621,13-08-2025,KT-65183,Completed
CL_7622,07-11-2024,UY-18516,Completed
CL_7623,01-01-2025,IB-9084,Completed
CL_7624,02-04-2025,TH-0945,Rejected
CL_7625,02-12-2024,DW-172583,In Progress
CL_7626,06-09-2025,GI-740103,Completed
CL_7627,12-06-2025,FF-850241,In Progress
CL_7628,31-08-2025,DV-0594,Rejected
CL_7629,07-09-2025,GI-205902,In Progress
CL_7630,24-09-2024,SP-513806,Pending
CL_7631,26-11-2024,EG-838492,In Progress
CL_7632,01-03-2025,FR-26600,Rejected
CL_7633,09-02-2025,GW-1685,Pending
CL_7634,27-08-2025,SS-986226,Completed
CL_7635,19-10-2024,DS-2876,Completed
CL_7636,31-03-2025,BL-4400,Pending
CL_7637,07-01-2025,FQ-4732,Rejected
CL_7638,20-07-2025,ZS-1822,In Progress
CL_7639,07-11-2024,UF-2941,Pending
CL_7640,24-11-2024,AX-36229,Completed
CL_7641,05-05-2025,JF-57516,In Progress
CL_7642,27-11-2024,RW-318113,Pending
CL_7643,10-01-2025,IQ-879818,Rejected
CL_7644,01-12-2024,AN-130031,Completed
CL_7645,14-07-2025,WD-85696,In Progress
CL_7646,17-09-2025,UJ-9674,Completed
CL_7647,02-07-2025,YS-9759,In Progress
CL_7648,26-06-2025,IF-59926,In Progress
CL_7649,27-12-2024,TH-9264,Pending
CL_7650,11-09-2025,ZJ-73754,Pending
CL_7651,06-07-2025,VF-10770,In Progress
CL_7652,21-07-2025,MA-744817,In Progress
CL_7653,01-02-2025,OW-682912,Pending
CL_7654,28-06-2025,JM-718519,Rejected
CL_7655,28-07-2025,LN-10691,Completed
CL_7656,16-02-2025,KQ-068642,Rejected
CL_7657,24-01-2025,IN-0122,Pending
CL_7658,01-12-2024,UX-9217,Completed
CL_7659,24-01-2025,RT-97024,Pending
CL_7660,28-11-2024,MZ-9550,Pending
CL_7661,04-06-2025,OY-503573,In Progress
CL_7662,24-10-2024,YK-190130,In Progress
CL_7663,01-06-2025,AP-72452,Rejected
CL_7664,13-06-2025,FK-3783,Completed
CL_7665,08-07-2025,JV-866666,Pending
CL_7666,29-08-2025,FG-974958,Completed
CL_7667,22-01-2025,HL-39430,Completed
CL_7668,08-06-2025,RO-931625,Completed
CL_7669,13-01-2025,SH-7839,Rejected
CL_7670,16-04-2025,PR-4349,Completed
CL_7671,12-07-2025,XK-1592,Completed
CL_7672,21-11-2024,TA-3889,Completed
CL_7673,24-07-2025,JT-318704,Rejected
CL_7674,08-10-2024,WA-507051,Completed
CL_7675,10-09-2025,KM-380034,Completed
CL_7676,28-01-2025,BW-798801,Completed
CL_7677,08-02-2025,BV-38569,Rejected
CL_7678,21-06-2025,IA-1211,In Progress
CL_7679,01-11-2024,GV-439280,Rejected
CL_7680,21-03-2025,SQ-131067,In Progress
CL_7681,11-12-2024,YQ-26001,Completed
CL_7682,29-12-2024,EY-0397,Completed
CL_7683,02-09-2025,OV-41735,Pending
CL_7684,31-05-2025,UA-516721,Completed
CL_7685,28-12-2024,CU-984399,Completed
CL_7686,24-06-2025,LR-4676,Rejected
CL_7687,17-06-2025,IJ-67152,In Progress
CL_7688,09-02-2025,UH-294781,Rejected
CL_7689,15-01-2025,UQ-865228,In Progress
CL_7690,28-05-2025,NT-129452,In Progress
CL_7691,03-10-2024,TW-449255,In Progress
CL_7692,13-11-2024,AD-24849,In Progress
CL_7693,31-10-2024,PE-794964,Pending
CL_7694,10-03-2025,OB-1960,Rejected
CL_7695,16-04-2025,IZ-54762,Rejected
CL_7696,15-06-2025,EP-4822,Rejected
CL_7697,09-10-2024,IB-551195,Completed
CL_7698,23-05-2025,BY-75010,Rejected
CL_7699,14-08-2025,DL-9573,Pending
CL_7700,04-08-2025,MZ-1925,In Progress
CL_7701,29-10-2024,VF-1791,Completed
CL_7702,18-10-2024,FO-5364,Pending
CL_7703,04-01-2025,RL-60434,Pending
CL_7704,27-02-2025,VA-9187,Rejected
CL_7705,09-06-2025,XX-646304,In Progress
CL_7706,07-05-2025,IX-442310,Pending
CL_7707,30-12-2024,VV-7599,In Progress
CL_7708,15-03-2025,QF-8777,Pending
CL_7709,23-01-2025,SZ-052742,Completed
CL_7710,22-02-2025,FX-14743,Rejected
CL_7711,17-11-2024,KH-24971,Completed
CL_7712,18-04-2025,VI-80215,In Progress
CL_7713,18-02-2025,WV-37450,Pending
CL_7714,03-08-2025,WW-13758,Rejected
CL_7715,24-08-2025,QI-16976,Completed
CL_7716,17-06-2025,EC-0514,In Progress
CL_7717,18-02-2025,XL-1533,Completed
CL_7718,12-07-2025,UM-2680,Pending
CL_7719,29-06-2025,OD-6952,Completed
CL_7720,05-04-2025,OL-77118,In Progress
CL_7721,01-03-2025,ZZ-87926,Rejected
CL_7722,29-06-2025,YE-14266,Pending
CL_7723,27-04-2025,CA-5945,In Progress
CL_7724,14-12-2024,JG-4973,Rejected
CL_7725,20-05-2025,ET-87358,Pending
CL_7726,26-02-2025,MW-9375,In Progress
CL_7727,11-01-2025,KS-589278,Rejected
CL_7728,11-05-2025,BU-6401,Rejected
CL_7729,04-07-2025,AV-77922,Rejected
CL_7730,22-11-2024,XL-942278,Rejected
CL_7731,23-06-2025,YA-96562,Rejected
CL_7732,24-11-2024,KR-694402,Rejected
CL_7733,05-09-2025,QX-58857,Rejected
CL_7734,05-07-2025,HS-36310,Pending
CL_7735,19-01-2025,KM-8692,In Progress
CL_7736,31-01-2025,NV-50214,Pending
CL_7737,21-04-2025,ZH-5044,In Progress
CL_7738,17-03-2025,EC-0664,In Progress
CL_7739,31-10-2024,YS-46573,Pending
CL_7740,01-11-2024,ZI-5674,In Progress
CL_7741,21-05-2025,RA-33271,Rejected
CL_7742,02-12-2024,UX-18146,Rejected
CL_7743,15-03-2025,AK-74762,Rejected
CL_7744,12-01-2025,MJ-948653,In Progress
CL_7745,19-01-2025,ZV-714659,Completed
CL_7746,13-02-2025,IZ-21181,Rejected
CL_7747,06-09-2025,UK-7256,Completed
CL_7748,12-10-2024,PT-8063,In Progress
CL_7749,22-05-2025,KC-931727,In Progress
CL_7750,04-03-2025,XY-45774,Completed
CL_7751,16-05-2025,GE-8535,Pending
CL_7752,24-04-2025,VR-642510,Pending
CL_7753,19-04-2025,OE-7902,In Progress
CL_7754,30-07-2025,TH-732247,Pending
CL_7755,09-05-2025,SZ-1986,Completed
CL_7756,03-01-2025,SJ-29794,In Progress
CL_7757,08-10-2024,UE-257985,Completed
CL_7758,27-04-2025,LY-434205,Pending
CL_7759,25-01-2025,TW-8904,Pending
CL_7760,15-04-2025,JR-222060,Completed
CL_7761,03-08-2025,XD-3150,Pending
CL_7762,02-09-2025,SN-1053,Pending
CL_7763,29-05-2025,ES-65549,Pending
CL_7764,13-03-2025,YN-97921,Pending
CL_7765,03-09-2025,EA-629126,In Progress
CL_7766,03-07-2025,XH-239764,Rejected
CL_7767,31-07-2025,EP-269072,Rejected
CL_7768,12-03-2025,EK-852487,Rejected
CL_7769,14-04-2025,KT-6778,Pending
CL_7770,18-10-2024,AJ-1671,Completed
CL_7771,12-05-2025,VR-780778,Rejected
CL_7772,02-02-2025,GK-8243,Pending
CL_7773,14-04-2025,KW-08496,Rejected
CL_7774,22-01-2025,EQ-55362,In Progress
CL_7775,15-01-2025,QQ-98635,Completed
CL_7776,26-05-2025,ZX-22860,Rejected
CL_7777,03-10-2024,EB-18953,Rejected
CL_7778,05-09-2025,IW-161538,Rejected
CL_7779,02-01-2025,RV-093408,In Progress
CL_7780,06-09-2025,IH-7587,In Progress
CL_7781,24-09-2024,LT-553864,Rejected
CL_7782,10-10-2024,TR-973563,Pending
CL_7783,17-06-2025,XO-568628,In Progress
CL_7784,16-08-2025,MC-654754,Completed
CL_7785,23-06-2025,KX-200892,Rejected
CL_7786,13-09-2025,FQ-70242,Completed
CL_7787,02-09-2025,VC-50899,Rejected
CL_7788,11-11-2024,QU-1651,Pending
CL_7789,23-02-2025,TP-8898,Rejected
CL_7790,23-07-2025,YA-8815,In Progress
CL_7791,24-08-2025,WU-72931,In Progress
CL_7792,12-03-2025,WD-69047,Completed
CL_7793,13-01-2025,MF-666654,Pending
CL_7794,20-10-2024,OH-411073,In Progress
CL_7795,23-08-2025,OK-846443,Rejected
CL_7796,01-04-2025,KT-1526,Pending
CL_7797,22-04-2025,RX-28393,In Progress
CL_7798,18-06-2025,HO-71463,Completed
CL_7799,23-02-2025,EK-32430,Completed
CL_7800,06-12-2024,JG-0297,Pending
CL_7801,22-11-2024,ZD-586220,Completed
CL_7802,30-06-2025,IQ-3714,Pending
CL_7803,31-01-2025,SY-3254,Completed
CL_7804,28-02-2025,DB-970645,In Progress
CL_7805,02-06-2025,TV-661895,In Progress
CL_7806,02-01-2025,EW-604281,Completed
CL_7807,18-11-2024,RQ-67913,In Progress
CL_7808,01-11-2024,OX-027242,Completed
CL_7809,24-05-2025,IV-6894,Rejected
CL_7810,16-09-2025,AG-7794,Completed
CL_7811,31-07-2025,PV-80079,Completed
CL_7812,02-11-2024,MB-53473,Completed
CL_7813,21-06-2025,OG-65501,Pending
CL_7814,19-04-2025,FO-608914,Completed
CL_7815,28-11-2024,NR-14850,Pending
CL_7816,28-04-2025,QP-262389,Pending
CL_7817,25-09-2024,ZD-0836,Rejected
CL_7818,06-01-2025,TK-1656,In Progress
CL_7819,05-08-2025,NO-93403,Rejected
CL_7820,17-03-2025,PI-70714,In Progress
CL_7821,08-10-2024,UY-578325,Rejected
CL_7822,04-05-2025,UT-32552,Rejected
CL_7823,24-03-2025,VO-08892,In Progress
CL_7824,02-07-2025,UF-6479,Completed
CL_7825,18-11-2024,JQ-46611,In Progress
CL_7826,03-04-2025,SG-1987,Rejected
CL_7827,03-06-2025,AA-0495,Completed
CL_7828,08-03-2025,RM-859401,In Progress
CL_7829,22-01-2025,PW-7810,Pending
CL_7830,06-02-2025,UF-1480,Completed
CL_7831,20-05-2025,GV-1204,In Progress
CL_7832,01-12-2024,TQ-700692,Rejected
CL_7833,22-03-2025,MA-439301,Completed
CL_7834,07-09-2025,RC-94617,In Progress
CL_7835,28-08-2025,GE-37936,Completed
CL_7836,02-02-2025,FB-51183,Completed
CL_7837,07-04-2025,ZZ-382388,Pending
CL_7838,18-01-2025,DQ-77921,Rejected
CL_7839,12-05-2025,KD-7477,In Progress
CL_7840,23-11-2024,HP-2793,Completed
CL_7841,10-11-2024,DI-817311,Completed
CL_7842,26-06-2025,YL-811174,Pending
CL_7843,06-11-2024,CK-1714,Completed
CL_7844,15-03-2025,KB-94319,In Progress
CL_7845,16-07-2025,PA-9852,Rejected
CL_7846,06-11-2024,CB-49703,Pending
CL_7847,19-01-2025,JQ-117348,Pending
CL_7848,02-06-2025,WJ-0839,Rejected
CL_7849,30-11-2024,VX-65989,In Progress
CL_7850,10-11-2024,DR-5011,Completed
CL_7851,09-09-2025,EX-88603,Completed
CL_7852,18-12-2024,DY-0437,Completed
CL_7853,11-03-2025,QM-030176,In Progress
CL_7854,23-02-2025,JM-964444,Completed
CL_7855,31-03-2025,SP-58581,Rejected
CL_7856,12-12-2024,VX-328058,Completed
CL_7857,07-07-2025,SK-78284,Completed
CL_7858,10-04-2025,GP-1918,Pending
CL_7859,12-09-2025,CK-4962,Rejected
CL_7860,28-05-2025,YC-794375,Rejected
CL_7861,03-02-2025,MT-48832,In Progress
CL_7862,30-01-2025,EN-9395,In Progress
CL_7863,07-09-2025,GW-3481,Completed
CL_7864,03-09-2025,XD-5855,In Progress
CL_7865,15-11-2024,LK-79328,Completed
CL_7866,30-06-2025,MS-289602,Completed
CL_7867,17-07-2025,XX-56264,In Progress
CL_7868,11-08-2025,KR-0896,In Progress
CL_7869,12-06-2025,BV-07068,In Progress
CL_7870,18-07-2025,RT-19613,Pending
CL_7871,25-02-2025,YN-212078,Rejected
CL_7872,25-07-2025,HJ-43210,Pending
CL_7873,21-01-2025,RJ-72422,Rejected
CL_7874,29-05-2025,HX-863407,Completed
CL_7875,16-03-2025,YM-22280,Rejected
CL_7876,11-01-2025,JT-6867,Pending
CL_7877,18-01-2025,HT-134733,Pending
CL_7878,12-10-2024,OT-890287,Rejected
CL_7879,07-07-2025,MS-67899,Completed
CL_7880,12-11-2024,WU-5713,Rejected
CL_7881,17-05-2025,OE-86300,Rejected
CL_7882,09-11-2024,ME-059641,In Progress
CL_7883,02-10-2024,EL-495710,In Progress
CL_7884,25-09-2024,XR-2147,Pending
CL_7885,08-07-2025,RJ-7673,Completed
CL_7886,27-08-2025,BX-284804,Completed
CL_7887,19-10-2024,MS-712179,Rejected
CL_7888,03-07-2025,NX-452950,In Progress
CL_7889,11-02-2025,SG-573377,Completed
CL_7890,10-01-2025,UT-432680,Completed
CL_7891,09-07-2025,HR-999846,Completed
CL_7892,27-02-2025,FL-908331,Pending
CL_7893,04-04-2025,SS-75878,Completed
CL_7894,15-04-2025,EH-9382,In Progress
CL_7895,28-12-2024,LC-804734,Rejected
CL_7896,05-03-2025,ZZ-79243,Completed
CL_7897,08-12-2024,XN-9552,Rejected
CL_7898,07-01-2025,QJ-55860,Completed
CL_7899,17-05-2025,OJ-602550,In Progress
CL_7900,17-07-2025,WI-6064,In Progress
CL_7901,28-06-2025,PO-957646,Completed
CL_7902,28-04-2025,DX-8710,Rejected
CL_7903,08-02-2025,WY-53784,Rejected
CL_7904,23-07-2025,RQ-4331,In Progress
CL_7905,03-06-2025,XZ-50196,In Progress
CL_7906,08-05-2025,DM-256174,Completed
CL_7907,07-11-2024,DW-37672,Pending
CL_7908,25-11-2024,FC-84623,Pending
CL_7909,21-01-2025,AZ-8616,Pending
CL_7910,30-03-2025,SD-13040,Pending
CL_7911,18-06-2025,TU-3956,In Progress
CL_7912,27-07-2025,ZQ-90239,Rejected
CL_7913,15-07-2025,RU-806267,Completed
CL_7914,19-10-2024,MW-799483,Completed
CL_7915,19-09-2024,OG-71625,Rejected
CL_7916,23-06-2025,MR-12356,Rejected
CL_7917,15-05-2025,LM-31437,Rejected
CL_7918,13-01-2025,KC-618113,Pending
CL_7919,18-12-2024,SQ-884370,In Progress
CL_7920,27-09-2024,YK-0863,Pending
CL_7921,08-06-2025,ZS-9567,In Progress
CL_7922,30-09-2024,KE-79305,Completed
CL_7923,12-10-2024,MV-56860,In Progress
CL_7924,11-06-2025,OI-2333,In Progress
CL_7925,22-10-2024,AI-5282,Pending
CL_7926,22-01-2025,LX-437519,In Progress
CL_7927,22-01-2025,PE-14242,Pending
CL_7928,25-12-2024,XT-954676,Pending
CL_7929,27-06-2025,TM-21421,Rejected
CL_7930,14-01-2025,WI-003199,Pending
CL_7931,12-03-2025,NX-4427,Completed
CL_7932,26-09-2024,TQ-21609,Rejected
CL_7933,08-08-2025,OB-28488,In Progress
CL_7934,23-06-2025,RH-52051,In Progress
CL_7935,20-06-2025,PK-4770,In Progress
CL_7936,25-10-2024,AS-628701,Pending
CL_7937,03-11-2024,AG-51160,Rejected
CL_7938,10-08-2025,XX-48735,Pending
CL_7939,14-06-2025,TM-608712,In Progress
CL_7940,10-03-2025,FA-3568,Pending
CL_7941,01-02-2025,MT-921107,In Progress
CL_7942,04-04-2025,IQ-62281,Completed
CL_7943,26-01-2025,LY-2620,Completed
CL_7944,23-09-2024,JO-265360,Pending
CL_7945,05-02-2025,DA-9426,In Progress
CL_7946,11-09-2025,GD-9383,In Progress
CL_7947,14-04-2025,MC-4980,Pending
CL_7948,07-03-2025,PX-59088,In Progress
CL_7949,09-04-2025,DD-97747,Pending
CL_7950,07-11-2024,JV-0503,Rejected
CL_7951,25-05-2025,BP-36518,Pending
CL_7952,10-12-2024,UJ-743333,Rejected
CL_7953,28-05-2025,MX-0811,Completed
CL_7954,09-12-2024,SV-271745,In Progress
CL_7955,15-01-2025,XK-51596,In Progress
CL_7956,19-09-2024,NI-949768,Pending
CL_7957,28-02-2025,HL-0857,Pending
CL_7958,23-05-2025,PP-1412,In Progress
CL_7959,13-09-2025,OH-517930,Rejected
CL_7960,22-02-2025,ZH-8797,In Progress
CL_7961,27-05-2025,VQ-747930,Completed
CL_7962,01-01-2025,JG-68229,In Progress
CL_7963,27-03-2025,QQ-2456,Completed
CL_7964,22-11-2024,AN-1427,In Progress
CL_7965,23-08-2025,FM-72094,Pending
CL_7966,05-12-2024,QE-1181,Completed
CL_7967,20-07-2025,DE-08016,Completed
CL_7968,28-01-2025,AT-1856,In Progress
CL_7969,17-09-2025,GF-5024,Pending
CL_7970,10-06-2025,KQ-011756,Pending
CL_7971,10-12-2024,SU-3388,Completed
CL_7972,17-04-2025,BG-87455,Rejected
CL_7973,19-09-2024,AV-7747,In Progress
CL_7974,15-09-2025,RO-32436,Pending
CL_7975,31-10-2024,XI-9888,In Progress
CL_7976,16-09-2025,XU-591663,Rejected
CL_7977,21-11-2024,MD-3204,In Progress
CL_7978,24-09-2024,KV-355920,Pending
CL_7979,02-01-2025,ZJ-9341,Rejected
CL_7980,22-05-2025,FC-0256,Rejected
CL_7981,24-02-2025,RD-3501,In Progress
CL_7982,16-10-2024,EP-268166,In Progress
CL_7983,14-10-2024,KT-279329,Completed
CL_7984,19-06-2025,MJ-428508,Rejected
CL_7985,21-12-2024,JC-887760,In Progress
CL_7986,17-12-2024,EC-3740,Completed
CL_7987,06-01-2025,QE-27100,Completed
CL_7988,11-01-2025,AS-087019,Pending
CL_7989,13-11-2024,JH-53227,In Progress
CL_7990,25-03-2025,TZ-4242,In Progress
CL_7991,24-11-2024,BZ-201636,In Progress
CL_7992,29-08-2025,LX-492354,In Progress
CL_7993,16-07-2025,ED-333980,Completed
CL_7994,01-11-2024,GM-950020,Completed
CL_7995,14-12-2024,ZZ-1807,Pending
CL_7996,05-01-2025,PD-2270,Completed
CL_7997,23-07-2025,GI-81292,In Progress
CL_7998,04-02-2025,SS-4194,Pending
CL_7999,23-12-2024,DQ-60025,Completed
CL_8000,19-12-2024,PF-8671,Rejected
CL_8001,12-05-2025,YU-7638,Rejected
CL_8002,23-11-2024,HQ-4480,Completed
CL_8003,01-01-2025,UB-12223,Rejected
CL_8004,28-04-2025,CC-853890,Pending
CL_8005,13-01-2025,FR-8902,Rejected
CL_8006,06-09-2025,MQ-552653,Completed
CL_8007,09-01-2025,QE-662989,In Progress
CL_8008,18-08-2025,JX-0013,In Progress
CL_8009,15-08-2025,TF-8231,In Progress
CL_8010,21-01-2025,EZ-1184,Completed
CL_8011,06-02-2025,VU-5304,Pending
CL_8012,27-02-2025,AC-3967,Rejected
CL_8013,31-05-2025,OO-83219,Pending
CL_8014,21-05-2025,JR-56482,Completed
CL_8015,21-10-2024,EC-914142,Pending
CL_8016,06-04-2025,DO-6709,Pending
CL_8017,20-09-2024,KX-228309,Rejected
CL_8018,20-02-2025,VK-4532,In Progress
CL_8019,28-08-2025,YL-950986,In Progress
CL_8020,05-07-2025,TJ-1195,Pending
CL_8021,30-01-2025,SY-93306,Rejected
CL_8022,21-10-2024,JS-1059,Pending
CL_8023,02-08-2025,EX-7161,Rejected
CL_8024,02-06-2025,VU-349108,In Progress
CL_8025,14-12-2024,VK-08964,Completed
CL_8026,16-02-2025,QE-573056,Completed
CL_8027,05-04-2025,WW-855543,Rejected
CL_8028,28-11-2024,CU-4777,Completed
CL_8029,04-04-2025,MZ-907444,Completed
CL_8030,15-10-2024,SE-9442,Completed
CL_8031,15-08-2025,LD-80623,Completed
CL_8032,03-01-2025,EE-914675,Completed
CL_8033,07-02-2025,BT-292287,Rejected
CL_8034,29-08-2025,LB-0143,In Progress
CL_8035,03-03-2025,CL-51165,Rejected
CL_8036,23-06-2025,PD-85309,Pending
CL_8037,01-06-2025,MK-37973,In Progress
CL_8038,22-09-2024,YO-046467,Completed
CL_8039,04-12-2024,YZ-7897,Completed
CL_8040,03-09-2025,LU-478792,Pending
CL_8041,01-09-2025,LX-12794,Pending
CL_8042,27-07-2025,LI-1773,In Progress
CL_8043,22-06-2025,OV-94972,Pending
CL_8044,08-04-2025,KZ-48856,Completed
CL_8045,14-05-2025,CJ-3254,Rejected
CL_8046,02-02-2025,UX-9217,In Progress
CL_8047,16-07-2025,IQ-067571,Rejected
CL_8048,30-10-2024,YM-30444,In Progress
CL_8049,07-11-2024,UW-250461,Pending
CL_8050,11-09-2025,YJ-601782,Pending
CL_8051,16-08-2025,KC-7818,Rejected
CL_8052,04-11-2024,GA-469506,Completed
CL_8053,01-03-2025,IB-96716,Completed
CL_8054,07-04-2025,ZF-522046,Pending
CL_8055,05-02-2025,WP-820826,Pending
CL_8056,10-06-2025,OZ-0331,Completed
CL_8057,16-10-2024,JU-4763,Completed
CL_8058,05-12-2024,IW-010988,Rejected
CL_8059,20-11-2024,CI-1870,Pending
CL_8060,03-07-2025,NI-183143,Rejected
CL_8061,07-09-2025,AA-83134,Completed
CL_8062,01-08-2025,HY-4822,Pending
CL_8063,13-09-2025,FR-1179,Rejected
CL_8064,17-03-2025,RH-268153,Pending
CL_8065,10-10-2024,ZM-3332,In Progress
CL_8066,11-09-2025,ZL-5731,In Progress
CL_8067,04-05-2025,VG-974350,Pending
CL_8068,17-09-2025,AQ-059299,Completed
CL_8069,22-01-2025,UQ-536338,Rejected
CL_8070,19-11-2024,KT-279329,Pending
CL_8071,20-09-2024,JJ-17652,In Progress
CL_8072,06-02-2025,MA-6173,Rejected
CL_8073,07-06-2025,RU-67729,Rejected
CL_8074,25-01-2025,YH-954388,Rejected
CL_8075,04-07-2025,MY-7457,Completed
CL_8076,05-02-2025,YV-988752,Rejected
CL_8077,20-06-2025,RA-374596,Rejected
CL_8078,05-10-2024,TC-47709,Pending
CL_8079,01-11-2024,EU-723777,Pending
CL_8080,04-01-2025,PP-182884,Completed
CL_8081,21-01-2025,NN-5348,Completed
CL_8082,20-10-2024,KH-2333,Pending
CL_8083,05-04-2025,ZR-12979,Rejected
CL_8084,08-11-2024,UO-15213,In Progress
CL_8085,07-05-2025,UU-092988,Rejected
CL_8086,17-11-2024,OF-066826,Rejected
CL_8087,20-06-2025,FE-843119,In Progress
CL_8088,10-09-2025,MQ-22796,Completed
CL_8089,20-02-2025,NX-882234,Pending
CL_8090,19-03-2025,TB-66178,In Progress
CL_8091,01-07-2025,HJ-6931,In Progress
CL_8092,15-08-2025,ZH-0709,In Progress
CL_8093,29-11-2024,AV-32113,In Progress
CL_8094,04-10-2024,DG-346202,In Progress
CL_8095,19-10-2024,MP-2868,Pending
CL_8096,27-08-2025,ES-65249,Pending
CL_8097,22-06-2025,SE-8139,Completed
CL_8098,01-09-2025,ER-3272,Pending
CL_8099,13-06-2025,RY-3600,Rejected
CL_8100,08-08-2025,QH-7187,Rejected
CL_8101,01-10-2024,VN-1943,In Progress
CL_8102,26-11-2024,KF-4589,Rejected
CL_8103,25-11-2024,HS-7898,In Progress
CL_8104,29-11-2024,WT-9210,Rejected
CL_8105,17-06-2025,XL-9882,Completed
CL_8106,12-12-2024,ZX-42554,Completed
CL_8107,26-07-2025,VJ-4781,Rejected
CL_8108,14-08-2025,HJ-1066,Completed
CL_8109,24-12-2024,BZ-6288,Rejected
CL_8110,23-04-2025,JC-802660,In Progress
CL_8111,21-10-2024,KJ-25718,In Progress
CL_8112,11-01-2025,HF-58396,In Progress
CL_8113,22-06-2025,YZ-60972,In Progress
CL_8114,15-02-2025,FU-832086,Pending
CL_8115,18-07-2025,FQ-6882,Completed
CL_8116,19-05-2025,WJ-56972,In Progress
CL_8117,18-03-2025,XC-897659,Completed
CL_8118,26-03-2025,OE-733389,In Progress
CL_8119,22-04-2025,FM-5102,Pending
CL_8120,13-02-2025,PJ-9123,In Progress
CL_8121,30-04-2025,DI-8090,Rejected
CL_8122,22-07-2025,DJ-57434,In Progress
CL_8123,21-11-2024,WC-1043,In Progress
CL_8124,21-01-2025,DB-4807,Pending
CL_8125,29-03-2025,OX-9703,Rejected
CL_8126,09-02-2025,NP-7057,In Progress
CL_8127,29-10-2024,WJ-327069,Rejected
CL_8128,22-07-2025,EY-12413,Completed
CL_8129,08-07-2025,BG-9290,Completed
CL_8130,10-08-2025,KG-758564,In Progress
CL_8131,21-05-2025,BM-01041,Pending
CL_8132,17-07-2025,QY-82009,Rejected
CL_8133,07-07-2025,FL-993027,Completed
CL_8134,25-12-2024,MV-7633,Completed
CL_8135,05-06-2025,HF-7272,Completed
CL_8136,16-11-2024,VH-63431,In Progress
CL_8137,11-01-2025,SE-9807,Rejected
CL_8138,17-03-2025,CN-455849,Completed
CL_8139,15-12-2024,DD-839302,In Progress
CL_8140,04-07-2025,MV-08546,Pending
CL_8141,09-11-2024,HD-206833,Completed
CL_8142,20-05-2025,JC-30274,In Progress
CL_8143,31-08-2025,MU-396783,Completed
CL_8144,29-05-2025,RJ-611406,In Progress
CL_8145,23-11-2024,EJ-854034,In Progress
CL_8146,06-09-2025,OP-69149,Rejected
CL_8147,05-03-2025,CS-504720,Completed
CL_8148,19-10-2024,FB-26008,Rejected
CL_8149,13-12-2024,GP-566495,Rejected
CL_8150,27-01-2025,GU-069021,In Progress
CL_8151,18-06-2025,KR-742430,Rejected
CL_8152,07-07-2025,YR-081029,Pending
CL_8153,16-07-2025,XC-845808,Completed
